subscription_id,user_id,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status
15117,883,Basic,Monthly,999,2023-08-04,2023-09-03,Active
15118,2774,Basic,Monthly,999,2022-07-02,2023-07-02,Cancelled
15119,2332,Premium,Annual,3999,2023-07-30,2024-07-29,Active
15120,433,Basic,Annual,999,2024-02-15,2024-03-16,Expired
15121,1209,Pro,Monthly,1999,2022-03-27,2023-03-27,Active
15122,2681,Premium,Monthly,3999,2023-07-10,2024-07-09,Active
15123,2264,Pro,Monthly,1999,2022-05-29,2023-05-29,Active
15124,3003,Pro,Monthly,1999,2024-02-11,2024-03-12,Expired
15125,2413,Basic,Monthly,999,2022-02-28,2022-03-30,Expired
15126,1818,Pro,Monthly,1999,2023-08-29,2023-09-28,Active
15127,618,Premium,Monthly,3999,2022-01-05,2023-01-05,Active
15128,4493,Pro,Monthly,1999,2022-03-24,2023-03-24,Active
15129,2506,Basic,Monthly,999,2023-01-18,2024-01-18,Expired
15130,318,Basic,Monthly,999,2023-07-03,2024-07-02,Active
15131,457,Basic,Monthly,999,2023-04-24,2023-05-24,Expired
15132,501,Pro,Monthly,1999,2022-01-27,2022-02-26,Active
15133,4419,Basic,Monthly,999,2023-06-09,2023-07-09,Active
15134,2316,Pro,Monthly,1999,2023-07-31,2024-07-30,Active
15135,3875,Pro,Monthly,1999,2023-02-18,2024-02-18,Expired
15136,4974,Pro,Monthly,1999,2023-12-16,2024-12-15,Active
15137,4775,Basic,Monthly,999,2022-06-29,2023-06-29,Active
15138,1004,Pro,Monthly,1999,2023-04-09,2023-05-09,Expired
15139,4251,Pro,Monthly,1999,2024-02-22,2025-02-21,Active
15140,4197,Basic,Monthly,999,2023-06-11,2023-07-11,Active
15141,1067,Premium,Monthly,3999,2022-01-01,2022-01-31,Active
15142,4717,Basic,Annual,999,2022-09-28,2023-09-28,Active
15143,1629,Pro,Monthly,1999,2023-04-29,2023-05-29,Active
15144,3235,Basic,Monthly,999,2022-02-17,2022-03-19,Cancelled
15145,2282,Pro,Monthly,1999,2023-11-25,2024-11-24,Active
15146,4499,Pro,Monthly,1999,2022-07-02,2022-08-01,Active
15147,2399,Basic,Monthly,999,2023-01-08,2024-01-08,Cancelled
15148,3239,Pro,Annual,1999,2023-12-27,2024-12-26,Expired
15149,4355,Pro,Monthly,1999,2023-06-23,2023-07-23,Cancelled
15150,3670,Pro,Monthly,1999,2023-05-22,2024-05-21,Cancelled
15151,4716,Basic,Annual,999,2024-01-08,2024-02-07,Expired
15152,1466,Basic,Monthly,999,2023-11-01,2023-12-01,Cancelled
15153,1962,Pro,Monthly,1999,2023-05-21,2023-06-20,Expired
15154,876,Basic,Monthly,999,2023-07-26,2023-08-25,Cancelled
15155,4070,Pro,Annual,1999,2022-03-07,2022-04-06,Active
15156,3902,Basic,Monthly,999,2023-11-17,2023-12-17,Active
15157,543,Basic,Annual,999,2022-02-21,2023-02-21,Expired
15158,3517,Premium,Monthly,3999,2023-04-15,2023-05-15,Active
15159,3866,Pro,Annual,1999,2022-08-31,2022-09-30,Cancelled
15160,4549,Pro,Annual,1999,2022-12-03,2023-12-03,Active
15161,4500,Premium,Monthly,3999,2024-01-26,2025-01-25,Expired
15162,1019,Pro,Monthly,1999,2022-05-01,2022-05-31,Active
15163,1429,Pro,Monthly,1999,2023-07-08,2024-07-07,Active
15164,4979,Premium,Annual,3999,2023-11-27,2023-12-27,Cancelled
15165,575,Pro,Annual,1999,2022-02-14,2023-02-14,Active
15166,1459,Pro,Monthly,1999,2022-02-21,2023-02-21,Active
15167,1500,Pro,Monthly,1999,2022-05-31,2023-05-31,Active
15168,1492,Premium,Annual,3999,2023-02-17,2023-03-19,Active
15169,3173,Basic,Monthly,999,2023-06-25,2024-06-24,Active
15170,2471,Basic,Monthly,999,2023-07-23,2024-07-22,Active
15171,3428,Basic,Monthly,999,2023-05-13,2023-06-12,Expired
15172,2516,Basic,Monthly,999,2024-02-26,2024-03-27,Active
15173,3552,Basic,Annual,999,2022-07-28,2023-07-28,Active
15174,4207,Premium,Annual,3999,2022-01-08,2023-01-08,Cancelled
15175,2201,Pro,Monthly,1999,2023-01-26,2024-01-26,Active
15176,2965,Basic,Monthly,999,2022-09-04,2022-10-04,Active
15177,3314,Pro,Annual,1999,2023-01-30,2023-03-01,Active
15178,2928,Pro,Annual,1999,2023-12-08,2024-12-07,Active
15179,682,Pro,Monthly,1999,2022-12-05,2023-01-04,Active
15180,4865,Basic,Monthly,999,2023-02-16,2024-02-16,Expired
15181,279,Premium,Monthly,3999,2023-06-24,2024-06-23,Active
15182,4459,Basic,Annual,999,2022-12-11,2023-01-10,Active
15183,1649,Basic,Monthly,999,2022-10-23,2022-11-22,Active
15184,4697,Basic,Annual,999,2022-08-23,2022-09-22,Active
15185,1159,Pro,Monthly,1999,2023-10-04,2023-11-03,Active
15186,2342,Pro,Annual,1999,2023-08-11,2024-08-10,Active
15187,1519,Basic,Annual,999,2023-03-21,2024-03-20,Active
15188,1839,Basic,Monthly,999,2022-08-21,2022-09-20,Active
15189,871,Pro,Annual,1999,2024-01-12,2025-01-11,Cancelled
15190,3278,Pro,Annual,1999,2022-11-06,2022-12-06,Active
15191,1342,Basic,Annual,999,2023-12-02,2024-01-01,Cancelled
15192,2307,Premium,Monthly,3999,2023-04-23,2024-04-22,Active
15193,1172,Premium,Monthly,3999,2023-05-29,2023-06-28,Active
15194,4073,Basic,Monthly,999,2022-12-02,2023-12-02,Active
15195,1129,Pro,Monthly,1999,2023-07-31,2023-08-30,Expired
15196,3628,Basic,Monthly,999,2022-02-21,2023-02-21,Active
15197,4000,Pro,Monthly,1999,2023-06-30,2023-07-30,Active
15198,3888,Pro,Monthly,1999,2022-10-28,2023-10-28,Cancelled
15199,1285,Basic,Annual,999,2024-01-22,2024-02-21,Cancelled
15200,571,Pro,Monthly,1999,2023-10-03,2023-11-02,Active
15201,2865,Premium,Monthly,3999,2022-08-31,2022-09-30,Active
15202,3985,Basic,Monthly,999,2022-12-22,2023-12-22,Active
15203,3142,Basic,Monthly,999,2023-09-02,2023-10-02,Active
15204,1978,Basic,Annual,999,2023-08-11,2023-09-10,Active
15205,447,Pro,Monthly,1999,2023-03-18,2023-04-17,Cancelled
15206,4879,Pro,Monthly,1999,2024-01-01,2024-01-31,Active
15207,1281,Pro,Monthly,1999,2023-09-05,2023-10-05,Active
15208,637,Pro,Monthly,1999,2022-04-29,2023-04-29,Active
15209,2974,Pro,Monthly,1999,2023-02-13,2024-02-13,Active
15210,4627,Pro,Monthly,1999,2023-10-14,2024-10-13,Active
15211,119,Pro,Monthly,1999,2023-01-06,2023-02-05,Active
15212,4162,Pro,Monthly,1999,2024-01-07,2025-01-06,Active
15213,2293,Premium,Annual,3999,2024-02-06,2024-03-07,Cancelled
15214,2105,Basic,Monthly,999,2022-03-14,2023-03-14,Active
15215,1068,Basic,Monthly,999,2023-03-25,2024-03-24,Active
15216,424,Basic,Monthly,999,2023-04-16,2024-04-15,Active
15217,3820,Premium,Monthly,3999,2022-06-05,2022-07-05,Cancelled
15218,4491,Pro,Monthly,1999,2024-02-10,2024-03-11,Cancelled
15219,1281,Basic,Monthly,999,2023-07-30,2023-08-29,Active
15220,1820,Premium,Monthly,3999,2022-11-06,2023-11-06,Active
15221,3433,Premium,Monthly,3999,2022-02-05,2022-03-07,Active
15222,763,Premium,Monthly,3999,2022-09-05,2022-10-05,Active
15223,1630,Basic,Monthly,999,2023-03-04,2024-03-03,Expired
15224,443,Premium,Annual,3999,2022-02-13,2023-02-13,Active
15225,3015,Basic,Monthly,999,2023-03-29,2023-04-28,Active
15226,2582,Basic,Monthly,999,2022-04-29,2023-04-29,Active
15227,1498,Basic,Annual,999,2022-12-15,2023-01-14,Active
15228,4253,Pro,Monthly,1999,2023-11-24,2024-11-23,Expired
15229,89,Basic,Monthly,999,2023-01-23,2023-02-22,Active
15230,2250,Pro,Monthly,1999,2022-03-11,2022-04-10,Active
15231,980,Premium,Monthly,3999,2023-03-30,2024-03-29,Active
15232,462,Basic,Monthly,999,2022-09-24,2023-09-24,Active
15233,3553,Basic,Annual,999,2024-01-01,2024-01-31,Active
15234,2757,Basic,Monthly,999,2023-03-14,2024-03-13,Active
15235,3629,Premium,Monthly,3999,2023-01-01,2023-01-31,Active
15236,2502,Basic,Monthly,999,2023-12-03,2024-12-02,Expired
15237,380,Pro,Monthly,1999,2024-02-07,2024-03-08,Active
15238,4497,Basic,Monthly,999,2022-07-06,2023-07-06,Active
15239,4647,Premium,Monthly,3999,2022-08-15,2022-09-14,Expired
15240,2984,Basic,Monthly,999,2022-03-02,2023-03-02,Cancelled
15241,3061,Pro,Monthly,1999,2022-06-17,2022-07-17,Cancelled
15242,2951,Pro,Annual,1999,2022-05-12,2022-06-11,Active
15243,4541,Premium,Monthly,3999,2022-06-04,2023-06-04,Active
15244,3731,Basic,Monthly,999,2024-02-23,2025-02-22,Active
15245,4425,Pro,Monthly,1999,2023-12-23,2024-01-22,Active
15246,1932,Basic,Monthly,999,2022-01-07,2022-02-06,Cancelled
15247,3422,Premium,Monthly,3999,2023-06-07,2024-06-06,Active
15248,1991,Pro,Annual,1999,2023-12-13,2024-12-12,Expired
15249,4866,Pro,Monthly,1999,2022-09-08,2022-10-08,Active
15250,3857,Pro,Monthly,1999,2023-07-30,2023-08-29,Active
15251,1483,Basic,Annual,999,2023-11-23,2023-12-23,Active
15252,2546,Basic,Monthly,999,2023-10-02,2024-10-01,Active
15253,4221,Pro,Monthly,1999,2022-09-19,2023-09-19,Cancelled
15254,4300,Premium,Monthly,3999,2022-04-30,2022-05-30,Active
15255,2816,Basic,Monthly,999,2022-02-17,2023-02-17,Active
15256,643,Premium,Annual,3999,2022-03-10,2022-04-09,Expired
15257,4686,Basic,Monthly,999,2022-09-19,2022-10-19,Expired
15258,3919,Premium,Monthly,3999,2024-01-12,2025-01-11,Expired
15259,1587,Basic,Monthly,999,2024-02-03,2025-02-02,Active
15260,2410,Basic,Monthly,999,2023-03-21,2024-03-20,Cancelled
15261,3850,Pro,Monthly,1999,2023-04-24,2023-05-24,Expired
15262,55,Pro,Annual,1999,2022-08-19,2023-08-19,Active
15263,842,Pro,Monthly,1999,2022-08-12,2023-08-12,Active
15264,4588,Pro,Monthly,1999,2023-04-02,2024-04-01,Cancelled
15265,985,Pro,Monthly,1999,2023-12-20,2024-01-19,Expired
15266,2621,Basic,Annual,999,2023-01-01,2023-01-31,Cancelled
15267,2907,Basic,Monthly,999,2022-01-28,2022-02-27,Active
15268,1995,Basic,Monthly,999,2024-01-01,2024-12-31,Active
15269,1933,Pro,Monthly,1999,2022-04-11,2022-05-11,Active
15270,2273,Pro,Monthly,1999,2022-02-27,2022-03-29,Active
15271,103,Pro,Monthly,1999,2022-01-24,2022-02-23,Active
15272,970,Pro,Annual,1999,2023-02-19,2024-02-19,Active
15273,1072,Basic,Monthly,999,2022-08-15,2022-09-14,Active
15274,737,Pro,Monthly,1999,2022-06-18,2022-07-18,Active
15275,1366,Basic,Monthly,999,2023-05-04,2023-06-03,Active
15276,3631,Pro,Annual,1999,2022-09-03,2023-09-03,Active
15277,228,Basic,Monthly,999,2023-12-25,2024-01-24,Active
15278,3571,Pro,Monthly,1999,2022-12-29,2023-01-28,Active
15279,445,Pro,Monthly,1999,2023-04-10,2023-05-10,Cancelled
15280,1620,Pro,Monthly,1999,2023-03-06,2024-03-05,Active
15281,4694,Pro,Monthly,1999,2024-02-17,2025-02-16,Expired
15282,2205,Basic,Monthly,999,2023-02-25,2023-03-27,Cancelled
15283,2704,Basic,Monthly,999,2022-01-21,2022-02-20,Active
15284,3051,Pro,Monthly,1999,2023-09-28,2023-10-28,Expired
15285,3503,Premium,Monthly,3999,2023-01-04,2024-01-04,Active
15286,3627,Basic,Annual,999,2023-04-09,2024-04-08,Active
15287,1182,Basic,Monthly,999,2022-04-07,2023-04-07,Active
15288,3257,Pro,Monthly,1999,2023-10-12,2024-10-11,Active
15289,798,Pro,Monthly,1999,2023-05-07,2023-06-06,Active
15290,835,Pro,Monthly,1999,2022-12-19,2023-01-18,Active
15291,3000,Premium,Monthly,3999,2023-08-28,2024-08-27,Active
15292,2033,Pro,Monthly,1999,2022-04-05,2023-04-05,Active
15293,4453,Basic,Monthly,999,2022-01-24,2023-01-24,Active
15294,2765,Basic,Monthly,999,2023-01-15,2023-02-14,Active
15295,2410,Pro,Monthly,1999,2023-01-31,2024-01-31,Cancelled
15296,3685,Pro,Monthly,1999,2023-02-08,2024-02-08,Active
15297,3276,Basic,Monthly,999,2023-10-10,2024-10-09,Active
15298,8,Premium,Monthly,3999,2022-05-13,2023-05-13,Active
15299,2520,Basic,Monthly,999,2022-02-23,2023-02-23,Active
15300,2220,Pro,Monthly,1999,2022-10-19,2022-11-18,Active
15301,3875,Basic,Monthly,999,2022-04-22,2023-04-22,Expired
15302,3729,Premium,Monthly,3999,2023-02-26,2024-02-26,Active
15303,3330,Pro,Annual,1999,2022-05-11,2022-06-10,Cancelled
15304,3372,Basic,Monthly,999,2023-02-24,2024-02-24,Expired
15305,614,Premium,Monthly,3999,2022-10-05,2023-10-05,Active
15306,689,Basic,Monthly,999,2024-02-15,2025-02-14,Expired
15307,898,Pro,Monthly,1999,2023-08-13,2023-09-12,Active
15308,110,Premium,Monthly,3999,2024-02-14,2025-02-13,Expired
15309,4806,Pro,Monthly,1999,2022-03-09,2022-04-08,Active
15310,3013,Premium,Annual,3999,2023-07-28,2023-08-27,Active
15311,2919,Premium,Monthly,3999,2023-02-07,2024-02-07,Expired
15312,1161,Premium,Annual,3999,2022-06-24,2022-07-24,Active
15313,3982,Basic,Monthly,999,2022-10-07,2023-10-07,Expired
15314,3611,Basic,Monthly,999,2023-04-09,2023-05-09,Active
15315,4745,Pro,Monthly,1999,2023-01-25,2023-02-24,Active
15316,2004,Pro,Monthly,1999,2024-01-18,2024-02-17,Active
15317,1528,Pro,Annual,1999,2022-05-16,2023-05-16,Expired
15318,1914,Basic,Monthly,999,2023-02-13,2024-02-13,Active
15319,4342,Premium,Monthly,3999,2022-08-12,2022-09-11,Active
15320,3182,Premium,Monthly,3999,2023-08-24,2024-08-23,Active
15321,4894,Pro,Monthly,1999,2023-09-11,2023-10-11,Expired
15322,3347,Basic,Monthly,999,2023-07-07,2024-07-06,Active
15323,2864,Basic,Monthly,999,2023-11-29,2023-12-29,Active
15324,4611,Basic,Monthly,999,2022-07-07,2023-07-07,Active
15325,506,Pro,Annual,1999,2023-01-22,2023-02-21,Active
15326,4251,Premium,Monthly,3999,2022-01-09,2023-01-09,Cancelled
15327,2007,Basic,Monthly,999,2022-06-29,2023-06-29,Active
15328,4207,Pro,Monthly,1999,2023-11-29,2024-11-28,Cancelled
15329,2856,Pro,Annual,1999,2023-03-20,2024-03-19,Active
15330,3965,Basic,Monthly,999,2023-08-17,2024-08-16,Active
15331,1675,Pro,Annual,1999,2023-11-20,2023-12-20,Active
15332,1191,Pro,Monthly,1999,2023-08-29,2023-09-28,Cancelled
15333,2393,Premium,Monthly,3999,2023-03-22,2024-03-21,Active
15334,1922,Pro,Monthly,1999,2022-04-26,2023-04-26,Active
15335,4390,Pro,Annual,1999,2023-11-03,2023-12-03,Active
15336,2693,Basic,Monthly,999,2022-09-02,2023-09-02,Cancelled
15337,4434,Basic,Monthly,999,2022-10-10,2023-10-10,Active
15338,1828,Basic,Monthly,999,2022-08-01,2023-08-01,Expired
15339,2500,Basic,Monthly,999,2023-10-26,2024-10-25,Active
15340,717,Basic,Monthly,999,2023-11-09,2023-12-09,Active
15341,631,Basic,Annual,999,2023-03-27,2024-03-26,Active
15342,4861,Pro,Annual,1999,2023-10-17,2023-11-16,Active
15343,85,Pro,Annual,1999,2022-01-25,2022-02-24,Expired
15344,3769,Basic,Monthly,999,2023-12-13,2024-01-12,Active
15345,737,Basic,Monthly,999,2022-08-21,2022-09-20,Active
15346,2708,Pro,Monthly,1999,2023-05-31,2024-05-30,Active
15347,227,Basic,Monthly,999,2022-10-15,2022-11-14,Active
15348,3358,Pro,Annual,1999,2023-11-16,2024-11-15,Cancelled
15349,1308,Pro,Monthly,1999,2022-07-03,2023-07-03,Expired
15350,4205,Basic,Annual,999,2022-09-08,2022-10-08,Active
15351,4231,Basic,Annual,999,2022-10-18,2022-11-17,Active
15352,4387,Basic,Monthly,999,2024-03-08,2025-03-08,Active
15353,3959,Basic,Monthly,999,2022-12-25,2023-12-25,Expired
15354,1653,Premium,Monthly,3999,2023-09-16,2023-10-16,Expired
15355,1868,Basic,Monthly,999,2022-11-01,2022-12-01,Expired
15356,27,Pro,Monthly,1999,2022-12-16,2023-12-16,Active
15357,4650,Pro,Annual,1999,2022-12-05,2023-01-04,Active
15358,933,Basic,Monthly,999,2023-04-24,2023-05-24,Active
15359,3459,Basic,Monthly,999,2023-04-10,2024-04-09,Active
15360,467,Premium,Monthly,3999,2022-05-10,2023-05-10,Active
15361,2701,Premium,Annual,3999,2022-07-06,2023-07-06,Active
15362,1499,Basic,Monthly,999,2023-02-25,2024-02-25,Active
15363,618,Basic,Monthly,999,2023-05-11,2024-05-10,Active
15364,3778,Pro,Monthly,1999,2023-06-25,2024-06-24,Active
15365,4554,Basic,Monthly,999,2023-11-01,2023-12-01,Active
15366,2688,Basic,Monthly,999,2022-08-23,2023-08-23,Cancelled
15367,1505,Basic,Monthly,999,2022-10-05,2023-10-05,Active
15368,3968,Basic,Monthly,999,2022-04-12,2023-04-12,Cancelled
15369,180,Basic,Annual,999,2023-04-04,2023-05-04,Active
15370,2586,Pro,Monthly,1999,2024-01-07,2024-02-06,Cancelled
15371,2070,Pro,Monthly,1999,2024-02-26,2025-02-25,Active
15372,4859,Pro,Monthly,1999,2022-08-20,2023-08-20,Active
15373,922,Basic,Monthly,999,2022-10-01,2022-10-31,Active
15374,3093,Pro,Monthly,1999,2022-12-31,2023-01-30,Expired
15375,4841,Pro,Monthly,1999,2023-04-23,2024-04-22,Active
15376,1511,Basic,Annual,999,2023-04-13,2023-05-13,Active
15377,3600,Basic,Monthly,999,2023-09-17,2023-10-17,Expired
15378,3277,Basic,Monthly,999,2023-10-13,2023-11-12,Active
15379,2720,Basic,Monthly,999,2023-12-29,2024-12-28,Active
15380,4733,Premium,Monthly,3999,2022-10-01,2022-10-31,Expired
15381,1024,Pro,Annual,1999,2022-11-24,2022-12-24,Cancelled
15382,152,Basic,Monthly,999,2022-07-03,2023-07-03,Active
15383,13,Pro,Monthly,1999,2022-07-13,2022-08-12,Expired
15384,715,Basic,Monthly,999,2024-03-01,2024-03-31,Active
15385,3151,Basic,Annual,999,2022-09-29,2022-10-29,Active
15386,3626,Basic,Monthly,999,2022-10-27,2023-10-27,Cancelled
15387,249,Pro,Monthly,1999,2023-08-07,2024-08-06,Active
15388,1145,Basic,Monthly,999,2022-07-15,2023-07-15,Active
15389,4483,Basic,Annual,999,2024-02-21,2024-03-22,Expired
15390,4535,Basic,Annual,999,2022-11-27,2022-12-27,Active
15391,3344,Basic,Monthly,999,2024-01-22,2024-02-21,Active
15392,721,Pro,Annual,1999,2023-05-01,2024-04-30,Active
15393,4569,Premium,Monthly,3999,2023-09-12,2024-09-11,Active
15394,3230,Pro,Monthly,1999,2023-05-14,2023-06-13,Active
15395,1007,Pro,Monthly,1999,2023-02-04,2024-02-04,Active
15396,4729,Premium,Annual,3999,2023-02-01,2024-02-01,Expired
15397,3299,Basic,Monthly,999,2022-04-10,2022-05-10,Expired
15398,2469,Basic,Monthly,999,2022-03-22,2022-04-21,Active
15399,4120,Pro,Monthly,1999,2024-02-21,2025-02-20,Active
15400,3814,Basic,Annual,999,2022-01-17,2023-01-17,Active
15401,538,Pro,Monthly,1999,2023-12-06,2024-12-05,Active
15402,2825,Basic,Monthly,999,2022-07-31,2022-08-30,Active
15403,2686,Basic,Monthly,999,2022-05-06,2023-05-06,Active
15404,1981,Pro,Monthly,1999,2023-09-30,2023-10-30,Active
15405,540,Premium,Monthly,3999,2022-05-10,2023-05-10,Active
15406,3885,Basic,Monthly,999,2023-10-19,2024-10-18,Expired
15407,4054,Basic,Annual,999,2024-02-07,2024-03-08,Active
15408,3200,Pro,Monthly,1999,2023-06-19,2023-07-19,Active
15409,4517,Basic,Monthly,999,2022-08-02,2023-08-02,Active
15410,484,Basic,Monthly,999,2022-05-09,2023-05-09,Active
15411,1029,Basic,Monthly,999,2023-06-08,2023-07-08,Active
15412,52,Pro,Monthly,1999,2023-10-15,2024-10-14,Active
15413,243,Premium,Annual,3999,2023-04-07,2023-05-07,Active
15414,1687,Pro,Monthly,1999,2024-02-19,2024-03-20,Cancelled
15415,2822,Basic,Annual,999,2022-02-26,2023-02-26,Expired
15416,1841,Basic,Monthly,999,2023-08-21,2023-09-20,Active
15417,425,Basic,Annual,999,2022-10-01,2022-10-31,Active
15418,2128,Premium,Monthly,3999,2023-09-07,2024-09-06,Active
15419,695,Pro,Monthly,1999,2022-12-05,2023-12-05,Active
15420,354,Basic,Monthly,999,2022-05-23,2023-05-23,Active
15421,3691,Pro,Annual,1999,2023-02-27,2024-02-27,Active
15422,1690,Pro,Monthly,1999,2022-11-30,2023-11-30,Active
15423,293,Premium,Monthly,3999,2023-11-19,2024-11-18,Active
15424,717,Premium,Monthly,3999,2022-05-13,2023-05-13,Active
15425,4625,Basic,Annual,999,2022-09-21,2023-09-21,Active
15426,4576,Pro,Monthly,1999,2022-05-27,2023-05-27,Cancelled
15427,4573,Pro,Monthly,1999,2023-03-12,2023-04-11,Expired
15428,4121,Basic,Annual,999,2022-01-12,2023-01-12,Active
15429,2479,Pro,Annual,1999,2022-02-24,2022-03-26,Active
15430,2365,Pro,Monthly,1999,2022-08-18,2023-08-18,Active
15431,638,Basic,Annual,999,2022-05-02,2023-05-02,Active
15432,2406,Pro,Monthly,1999,2022-08-21,2022-09-20,Active
15433,1300,Pro,Monthly,1999,2022-06-11,2022-07-11,Active
15434,3949,Basic,Monthly,999,2023-08-17,2023-09-16,Active
15435,690,Basic,Monthly,999,2023-07-13,2023-08-12,Active
15436,4440,Pro,Annual,1999,2023-05-15,2024-05-14,Cancelled
15437,2607,Basic,Annual,999,2023-11-03,2024-11-02,Active
15438,712,Premium,Monthly,3999,2022-06-28,2023-06-28,Active
15439,2611,Basic,Monthly,999,2022-12-28,2023-12-28,Active
15440,439,Basic,Monthly,999,2022-07-27,2023-07-27,Active
15441,3534,Basic,Monthly,999,2023-07-06,2024-07-05,Active
15442,3879,Pro,Monthly,1999,2023-12-27,2024-01-26,Expired
15443,3342,Pro,Annual,1999,2023-03-08,2024-03-07,Cancelled
15444,3093,Pro,Monthly,1999,2023-04-01,2023-05-01,Active
15445,4239,Basic,Monthly,999,2023-05-19,2024-05-18,Active
15446,1784,Premium,Monthly,3999,2022-06-03,2023-06-03,Active
15447,868,Basic,Monthly,999,2022-12-04,2023-01-03,Expired
15448,1489,Basic,Monthly,999,2022-10-20,2023-10-20,Expired
15449,468,Basic,Monthly,999,2023-03-12,2024-03-11,Active
15450,4973,Basic,Monthly,999,2023-01-31,2023-03-02,Expired
15451,3922,Basic,Monthly,999,2022-06-15,2022-07-15,Active
15452,1418,Basic,Monthly,999,2023-03-28,2024-03-27,Active
15453,1777,Basic,Monthly,999,2024-02-23,2024-03-24,Active
15454,1082,Premium,Monthly,3999,2023-06-20,2023-07-20,Active
15455,4937,Basic,Annual,999,2023-02-05,2023-03-07,Expired
15456,2926,Pro,Monthly,1999,2022-04-25,2023-04-25,Active
15457,4085,Pro,Monthly,1999,2022-12-17,2023-01-16,Cancelled
15458,4062,Basic,Monthly,999,2022-09-17,2023-09-17,Expired
15459,1012,Pro,Monthly,1999,2022-08-14,2022-09-13,Cancelled
15460,814,Pro,Monthly,1999,2023-09-06,2023-10-06,Active
15461,3947,Basic,Monthly,999,2023-05-01,2023-05-31,Cancelled
15462,2317,Premium,Annual,3999,2022-05-11,2022-06-10,Active
15463,2144,Pro,Monthly,1999,2022-09-21,2023-09-21,Cancelled
15464,273,Premium,Monthly,3999,2023-06-08,2024-06-07,Active
15465,3645,Premium,Monthly,3999,2022-06-30,2023-06-30,Active
15466,1717,Basic,Monthly,999,2022-12-15,2023-01-14,Cancelled
15467,2976,Basic,Monthly,999,2023-04-16,2023-05-16,Cancelled
15468,4101,Basic,Annual,999,2022-06-10,2022-07-10,Expired
15469,357,Premium,Monthly,3999,2022-04-24,2023-04-24,Active
15470,204,Premium,Annual,3999,2022-01-18,2022-02-17,Active
15471,3746,Pro,Monthly,1999,2022-04-14,2022-05-14,Active
15472,1597,Basic,Monthly,999,2022-07-05,2023-07-05,Active
15473,497,Basic,Monthly,999,2022-12-08,2023-01-07,Active
15474,4798,Premium,Monthly,3999,2023-04-07,2024-04-06,Active
15475,4933,Premium,Monthly,3999,2023-08-28,2024-08-27,Cancelled
15476,63,Basic,Monthly,999,2022-05-23,2023-05-23,Expired
15477,1580,Basic,Annual,999,2023-10-17,2023-11-16,Active
15478,4335,Basic,Annual,999,2023-09-04,2023-10-04,Active
15479,540,Basic,Monthly,999,2023-03-29,2023-04-28,Active
15480,4294,Premium,Monthly,3999,2023-03-27,2024-03-26,Active
15481,4877,Pro,Monthly,1999,2022-03-03,2022-04-02,Cancelled
15482,4126,Pro,Monthly,1999,2023-08-19,2024-08-18,Active
15483,2714,Pro,Annual,1999,2022-10-03,2023-10-03,Active
15484,1081,Basic,Monthly,999,2023-11-10,2023-12-10,Active
15485,1856,Basic,Monthly,999,2022-10-22,2022-11-21,Expired
15486,3505,Pro,Monthly,1999,2022-05-09,2023-05-09,Expired
15487,3380,Pro,Monthly,1999,2022-12-30,2023-12-30,Expired
